state,action,reward,next_state,done
"2.4591805934906006,-1.6485099792480469,1.0,3.2511560916900635,1.33734130859375,2.0,6.456768989562988,-1.6188124418258667,1.0,7.400704383850098,1.436063528060913,2.0","1.0,0.0",0.15627500118594018,"2.2582895755767822,-1.6475275754928589,1.0,3.0489933490753174,1.3386603593826294,2.0,6.2559123039245605,-1.616135835647583,1.0,7.198548316955566,1.4391411542892456,2.0",0
"2.2582895755767822,-1.6475275754928589,1.0,3.0489933490753174,1.3386603593826294,2.0,6.2559123039245605,-1.616135835647583,1.0,7.198548316955566,1.4391411542892456,2.0","1.0,0.0",0.14849169356629766,"2.056199073791504,-1.6491798162460327,1.0,2.8489153385162354,1.3364752531051636,2.0,6.053852558135986,-1.6204779148101807,1.0,6.9985480308532715,1.4341639280319214,2.0",0
"2.056199073791504,-1.6491798162460327,1.0,2.8489153385162354,1.3364752531051636,2.0,6.053852558135986,-1.6204779148101807,1.0,6.9985480308532715,1.4341639280319214,2.0","1.0,0.0",0.14190926033037954,"1.8547556400299072,-1.6490368843078613,1.0,2.6471128463745117,1.336696743965149,2.0,5.852380275726318,-1.6198968887329102,1.0,6.796707630157471,1.4348399639129639,2.0",0
"1.8547556400299072,-1.6490368843078613,1.0,2.6471128463745117,1.336696743965149,2.0,5.852380275726318,-1.6198968887329102,1.0,6.796707630157471,1.4348399639129639,2.0","1.0,0.0",0.13521621028307518,"1.6537528038024902,-1.6486471891403198,1.0,2.445422649383545,1.3372766971588135,2.0,5.651397228240967,-1.618546962738037,1.0,6.595021724700928,1.436416745185852,2.0",0
"1.6537528038024902,-1.6486471891403198,1.0,2.445422649383545,1.3372766971588135,2.0,5.651397228240967,-1.618546962738037,1.0,6.595021724700928,1.436416745185852,2.0","1.0,0.0",0.13021058152300746,"2.244586706161499,1.3362247943878174,2.0,5.449438571929932,-1.6208006143569946,1.0,6.394210338592529,1.4338173866271973,2.0,8.918590545654297,-1.3438793420791626,1.0",0
"2.244586706161499,1.3362247943878174,2.0,5.449438571929932,-1.6208006143569946,1.0,6.394210338592529,1.4338173866271973,2.0,8.918590545654297,-1.3438793420791626,1.0","1.0,0.0",0.12524807839650087,"2.042485237121582,1.3369271755218506,2.0,5.24836540222168,-1.6190046072006226,1.0,6.1920857429504395,1.4359383583068848,2.0,8.717430114746094,-1.3408972024917603,1.0",0
"2.042485237121582,1.3369271755218506,2.0,5.24836540222168,-1.6190046072006226,1.0,6.1920857429504395,1.4359383583068848,2.0,8.717430114746094,-1.3408972024917603,1.0","1.0,0.0",0.12119117339977237,"1.8409199714660645,1.336991786956787,2.0,5.046948432922363,-1.6187764406204224,1.0,5.990516185760498,1.4362136125564575,2.0,8.515999794006348,-1.3404929637908936,1.0",0
"1.8409199714660645,1.336991786956787,2.0,5.046948432922363,-1.6187764406204224,1.0,5.990516185760498,1.4362136125564575,2.0,8.515999794006348,-1.3404929637908936,1.0","1.0,0.0",0.11731541918399202,"1.63988196849823,1.3363064527511597,2.0,4.845036506652832,-1.620377779006958,1.0,5.789478778839111,1.4343422651290894,2.0,8.3141450881958,-1.343085765838623,1.0",0
"1.63988196849823,1.3363064527511597,2.0,4.845036506652832,-1.620377779006958,1.0,5.789478778839111,1.4343422651290894,2.0,8.3141450881958,-1.343085765838623,1.0","1.0,0.0",0.11352671777911327,"1.4377143383026123,1.3368752002716064,2.0,4.644050598144531,-1.6185604333877563,1.0,5.587301254272461,1.436527132987976,2.0,8.11307430267334,-1.3399174213409424,1.0",0
"1.4377143383026123,1.3368752002716064,2.0,4.644050598144531,-1.6185604333877563,1.0,5.587301254272461,1.436527132987976,2.0,8.11307430267334,-1.3399174213409424,1.0","1.0,0.0",0.1103981427271199,"4.441932201385498,-1.6212775707244873,1.0,5.386904716491699,1.4332778453826904,2.0,7.911107540130615,-1.3445841073989868,1.0,9.184539794921875,1.8776742219924927,2.0",0
"4.441932201385498,-1.6212775707244873,1.0,5.386904716491699,1.4332778453826904,2.0,7.911107540130615,-1.3445841073989868,1.0,9.184539794921875,1.8776742219924927,2.0","1.0,0.0",0.10776492767570733,"4.240283012390137,-1.6214203834533691,1.0,5.1852874755859375,1.433125615119934,2.0,7.709381580352783,-1.3447535037994385,1.0,8.982841491699219,1.8774930238723755,2.0",0
"4.240283012390137,-1.6214203834533691,1.0,5.1852874755859375,1.433125615119934,2.0,7.709381580352783,-1.3447535037994385,1.0,8.982841491699219,1.8774930238723755,2.0","1.0,0.0",0.1044373957757685,"4.039210319519043,-1.6203758716583252,1.0,4.983399391174316,1.4344226121902466,2.0,7.50831937789917,-1.342799425125122,1.0,8.780925750732422,1.8797857761383057,2.0",0
"4.039210319519043,-1.6203758716583252,1.0,4.983399391174316,1.4344226121902466,2.0,7.50831937789917,-1.342799425125122,1.0,8.780925750732422,1.8797857761383057,2.0","1.0,0.0",0.10212231783790049,"3.8375699520111084,-1.6214381456375122,1.0,4.782496929168701,1.4331321716308594,2.0,7.30674409866333,-1.3446980714797974,1.0,8.58012866973877,1.877579689025879,2.0",0
"3.8375699520111084,-1.6214381456375122,1.0,4.782496929168701,1.4331321716308594,2.0,7.30674409866333,-1.3446980714797974,1.0,8.58012866973877,1.877579689025879,2.0","1.0,0.0",0.09979141127648017,"3.636302947998047,-1.620853304862976,1.0,4.580691814422607,1.4338829517364502,2.0,7.1054301261901855,-1.3435031175613403,1.0,8.378247261047363,1.8789983987808228,2.0",0
"3.636302947998047,-1.620853304862976,1.0,4.580691814422607,1.4338829517364502,2.0,7.1054301261901855,-1.3435031175613403,1.0,8.378247261047363,1.8789983987808228,2.0","1.0,0.0",0.38856534957092426,"3.435206413269043,-1.6202821731567383,1.0,4.379058361053467,1.4346195459365845,2.0,6.904284954071045,-1.3423222303390503,1.0,8.176535606384277,1.8804025650024414,2.0",0
"3.435206413269043,-1.6202821731567383,1.0,4.379058361053467,1.4346195459365845,2.0,6.904284954071045,-1.3423222303390503,1.0,8.176535606384277,1.8804025650024414,2.0","1.0,0.0",0.2933841834305644,"3.233116626739502,-1.6219515800476074,1.0,4.178366661071777,1.4325183629989624,2.0,6.702301979064941,-1.3455686569213867,1.0,7.9760260581970215,1.876574993133545,2.0",0
"3.233116626739502,-1.6219515800476074,1.0,4.178366661071777,1.4325183629989624,2.0,6.702301979064941,-1.3455686569213867,1.0,7.9760260581970215,1.876574993133545,2.0","1.0,0.0",0.24496477806446193,"3.0319972038269043,-1.6211413145065308,1.0,3.976398229598999,1.433591604232788,2.0,6.501123428344727,-1.3438057899475098,1.0,7.773952960968018,1.8786909580230713,2.0",0
"3.0319972038269043,-1.6211413145065308,1.0,3.976398229598999,1.433591604232788,2.0,6.501123428344727,-1.3438057899475098,1.0,7.773952960968018,1.8786909580230713,2.0","1.0,0.0",0.21530692755310277,"2.8308985233306885,-1.6211427450180054,1.0,3.7751898765563965,1.4336234331130981,2.0,6.300015449523926,-1.343679428100586,1.0,7.572729110717773,1.878862738609314,2.0",0
"2.8308985233306885,-1.6211427450180054,1.0,3.7751898765563965,1.4336234331130981,2.0,6.300015449523926,-1.343679428100586,1.0,7.572729110717773,1.878862738609314,2.0","1.0,0.0",0.19462985819793777,"2.6292495727539062,-1.6215089559555054,1.0,3.5738449096679688,1.4331640005111694,2.0,6.098355293273926,-1.3443819284439087,1.0,7.371386528015137,1.8780349493026733,2.0",0
"2.6292495727539062,-1.6215089559555054,1.0,3.5738449096679688,1.4331640005111694,2.0,6.098355293273926,-1.3443819284439087,1.0,7.371386528015137,1.8780349493026733,2.0","1.0,0.0",0.17792483254269875,"2.428734064102173,-1.6201032400131226,1.0,3.3716049194335938,1.4351017475128174,2.0,5.897723197937012,-1.341029405593872,1.0,7.168938636779785,1.8821040391921997,2.0",0
"2.428734064102173,-1.6201032400131226,1.0,3.3716049194335938,1.4351017475128174,2.0,5.897723197937012,-1.341029405593872,1.0,7.168938636779785,1.8821040391921997,2.0","1.0,0.0",0.1658386475940774,"2.227602005004883,-1.6199703216552734,1.0,3.170232057571411,1.4353079795837402,2.0,5.696563243865967,-1.3406155109405518,1.0,6.967524528503418,1.882617712020874,2.0",0
"2.227602005004883,-1.6199703216552734,1.0,3.170232057571411,1.4353079795837402,2.0,5.696563243865967,-1.3406155109405518,1.0,6.967524528503418,1.882617712020874,2.0","1.0,0.0",0.15560251554374505,"2.026127815246582,-1.6199978590011597,1.0,2.9686665534973145,1.4353101253509521,2.0,5.4950852394104,-1.3405473232269287,1.0,6.7659502029418945,1.8827248811721802,2.0",0
"2.026127815246582,-1.6199978590011597,1.0,2.9686665534973145,1.4353101253509521,2.0,5.4950852394104,-1.3405473232269287,1.0,6.7659502029418945,1.8827248811721802,2.0","1.0,0.0",0.14700302233651552,"1.8256431818008423,-1.6188920736312866,1.0,2.766444444656372,1.4369515180587769,2.0,5.294442176818848,-1.3374687433242798,1.0,6.563474655151367,1.8865256309509277,2.0",0
"1.8256431818008423,-1.6188920736312866,1.0,2.766444444656372,1.4369515180587769,2.0,5.294442176818848,-1.3374687433242798,1.0,6.563474655151367,1.8865256309509277,2.0","1.0,0.0",0.1397765319697064,"1.6244454383850098,-1.6188952922821045,1.0,2.5651090145111084,1.436990737915039,2.0,5.093227863311768,-1.337314486503601,1.0,6.362114429473877,1.8867372274398804,2.0",0
"1.6244454383850098,-1.6188952922821045,1.0,2.5651090145111084,1.436990737915039,2.0,5.093227863311768,-1.337314486503601,1.0,6.362114429473877,1.8867372274398804,2.0","1.0,0.0",0.13338874746173346,"2.363191604614258,1.437795639038086,2.0,4.892284393310547,-1.3356252908706665,1.0,6.160043716430664,1.8888689279556274,2.0,8.138091087341309,-0.7629268765449524,1.0",0
"2.363191604614258,1.437795639038086,2.0,4.892284393310547,-1.3356252908706665,1.0,6.160043716430664,1.8888689279556274,2.0,8.138091087341309,-0.7629268765449524,1.0","1.0,0.0",0.12800359216806845,"2.1617062091827393,1.437860131263733,2.0,4.69094705581665,-1.335425853729248,1.0,5.958534240722656,1.8891361951828003,2.0,7.936723232269287,-0.7625542283058167,1.0",0
"2.1617062091827393,1.437860131263733,2.0,4.69094705581665,-1.335425853729248,1.0,5.958534240722656,1.8891361951828003,2.0,7.936723232269287,-0.7625542283058167,1.0","1.0,0.0",0.12334857616934469,"1.9606233835220337,1.4373539686203003,2.0,4.489287853240967,-1.3364205360412598,1.0,5.757512092590332,1.8878917694091797,2.0,7.735153675079346,-0.7641802430152893,1.0",0
"1.9606233835220337,1.4373539686203003,2.0,4.489287853240967,-1.3364205360412598,1.0,5.757512092590332,1.8878917694091797,2.0,7.735153675079346,-0.7641802430152893,1.0","1.0,0.0",0.1184156177030844,"1.7578550577163696,1.439350962638855,2.0,4.289449691772461,-1.3317879438400269,1.0,5.554298400878906,1.8938499689102173,2.0,7.534737586975098,-0.7561609745025635,1.0",0
"1.7578550577163696,1.439350962638855,2.0,4.289449691772461,-1.3317879438400269,1.0,5.554298400878906,1.8938499689102173,2.0,7.534737586975098,-0.7561609745025635,1.0","1.0,0.0",0.11492100640137526,"1.5564438104629517,1.4393161535263062,2.0,4.088094711303711,-1.3317667245864868,1.0,5.35287618637085,1.8938971757888794,2.0,7.333369731903076,-0.7560698390007019,1.0",0
"1.5564438104629517,1.4393161535263062,2.0,4.088094711303711,-1.3317667245864868,1.0,5.35287618637085,1.8938971757888794,2.0,7.333369731903076,-0.7560698390007019,1.0","1.0,0.0",0.11157199526815287,"3.886209726333618,-1.3328670263290405,1.0,5.151800155639648,1.892479419708252,2.0,7.131582260131836,-0.7579775452613831,1.0,8.213300704956055,2.6775147914886475,2.0",0
"3.886209726333618,-1.3328670263290405,1.0,5.151800155639648,1.892479419708252,2.0,7.131582260131836,-0.7579775452613831,1.0,8.213300704956055,2.6775147914886475,2.0","1.0,0.0",0.10766928773835005,"3.686455726623535,-1.3285887241363525,1.0,4.948496341705322,1.8981482982635498,2.0,6.931241989135742,-0.750137448310852,1.0,8.009175300598145,2.6865437030792236,2.0",0
"3.686455726623535,-1.3285887241363525,1.0,4.948496341705322,1.8981482982635498,2.0,6.931241989135742,-0.750137448310852,1.0,8.009175300598145,2.6865437030792236,2.0","1.0,0.0",0.10496891427238308,"3.485177516937256,-1.3286973237991333,1.0,4.747261047363281,1.8980225324630737,2.0,6.729971885681152,-0.7502892017364502,1.0,7.807950496673584,2.6863772869110107,2.0",0
"3.485177516937256,-1.3286973237991333,1.0,4.747261047363281,1.8980225324630737,2.0,6.729971885681152,-0.7502892017364502,1.0,7.807950496673584,2.6863772869110107,2.0","1.0,0.0",0.10229491202376373,"3.2841973304748535,-1.327941656112671,1.0,4.545474529266357,1.899092674255371,2.0,6.528846263885498,-0.748724639415741,1.0,7.605966567993164,2.6882102489471436,2.0",0
"3.2841973304748535,-1.327941656112671,1.0,4.545474529266357,1.899092674255371,2.0,6.528846263885498,-0.748724639415741,1.0,7.605966567993164,2.6882102489471436,2.0","1.0,0.0",0.09976254890302982,"3.083106517791748,-1.3268245458602905,1.0,4.343249797821045,1.9006543159484863,2.0,6.327550888061523,-0.7464659214019775,1.0,7.403462886810303,2.6908488273620605,2.0",0
"3.083106517791748,-1.3268245458602905,1.0,4.343249797821045,1.9006543159484863,2.0,6.327550888061523,-0.7464659214019775,1.0,7.403462886810303,2.6908488273620605,2.0","1.0,0.0",0.36255989878332995,"2.881777048110962,-1.3269380331039429,1.0,4.141952037811279,1.900528073310852,2.0,6.126217365264893,-0.7466015219688416,1.0,7.202164173126221,2.6907012462615967,2.0",0
"2.881777048110962,-1.3269380331039429,1.0,4.141952037811279,1.900528073310852,2.0,6.126217365264893,-0.7466015219688416,1.0,7.202164173126221,2.6907012462615967,2.0","1.0,0.0",0.2740203200368623,"2.680802583694458,-1.3260372877120972,1.0,3.93988037109375,1.9018574953079224,2.0,5.925056457519531,-0.7446073889732361,1.0,6.999833583831787,2.6930623054504395,2.0",0
"2.680802583694458,-1.3260372877120972,1.0,3.93988037109375,1.9018574953079224,2.0,5.925056457519531,-0.7446073889732361,1.0,6.999833583831787,2.6930623054504395,2.0","1.0,0.0",0.2301739251124193,"2.4793426990509033,-1.3259865045547485,1.0,3.738294839859009,1.9019569158554077,2.0,5.723573684692383,-0.7444291710853577,1.0,6.798217296600342,2.693281888961792,2.0",0
"2.4793426990509033,-1.3259865045547485,1.0,3.738294839859009,1.9019569158554077,2.0,5.723573684692383,-0.7444291710853577,1.0,6.798217296600342,2.693281888961792,2.0","1.0,0.0",0.2023176070752113,"2.277902364730835,-1.3263871669769287,1.0,3.5372655391693115,1.90139639377594,2.0,5.522181987762451,-0.7452337145805359,1.0,6.597265243530273,2.69234037399292,2.0",0
"2.277902364730835,-1.3263871669769287,1.0,3.5372655391693115,1.90139639377594,2.0,5.522181987762451,-0.7452337145805359,1.0,6.597265243530273,2.69234037399292,2.0","1.0,0.0",0.18205225830988514,"2.0770928859710693,-1.3254226446151733,1.0,3.335010051727295,1.902924656867981,2.0,5.321137428283691,-0.7428262829780579,1.0,6.394679069519043,2.6952297687530518,2.0",0
"2.0770928859710693,-1.3254226446151733,1.0,3.335010051727295,1.902924656867981,2.0,5.321137428283691,-0.7428262829780579,1.0,6.394679069519043,2.6952297687530518,2.0","1.0,0.0",0.16759381932706097,"1.8756811618804932,-1.3254913091659546,1.0,3.133598566055298,1.9028558731079102,2.0,5.119726181030273,-0.7428948283195496,1.0,6.193267822265625,2.6951611042022705,2.0",0
"1.8756811618804932,-1.3254913091659546,1.0,3.133598566055298,1.9028558731079102,2.0,5.119726181030273,-0.7428948283195496,1.0,6.193267822265625,2.6951611042022705,2.0","0.0,0.6",0.14234374298301367,"1.5385435819625854,-1.530409574508667,1.0,3.138378620147705,1.5428738594055176,2.0,4.8265790939331055,-1.3022390604019165,1.0,6.265810966491699,1.9994710683822632,2.0",0
"1.5385435819625854,-1.530409574508667,1.0,3.138378620147705,1.5428738594055176,2.0,4.8265790939331055,-1.3022390604019165,1.0,6.265810966491699,1.9994710683822632,2.0","1.0,0.0",0.1344113161039262,"3.0893566608428955,1.2142139673233032,2.0,4.489871978759766,-1.7829943895339966,1.0,6.246517658233643,1.3613502979278564,2.0,7.075728893280029,-1.5479952096939087,1.0",0
"3.0893566608428955,1.2142139673233032,2.0,4.489871978759766,-1.7829943895339966,1.0,6.246517658233643,1.3613502979278564,2.0,7.075728893280029,-1.5479952096939087,1.0","1.0,0.0",0.1379733968650645,"2.903459072113037,1.1767661571502686,2.0,4.268867015838623,-1.8365908861160278,1.0,6.062124729156494,1.2870148420333862,2.0,6.857294082641602,-1.6318124532699585,1.0",0
"2.903459072113037,1.1767661571502686,2.0,4.268867015838623,-1.8365908861160278,1.0,6.062124729156494,1.2870148420333862,2.0,6.857294082641602,-1.6318124532699585,1.0","1.0,0.0",0.13246962330601209,"2.7059929370880127,1.1665960550308228,2.0,4.06091833114624,-1.8514796495437622,1.0,5.864999771118164,1.2658923864364624,2.0,6.650022506713867,-1.6556768417358398,1.0",0
"2.7059929370880127,1.1665960550308228,2.0,4.06091833114624,-1.8514796495437622,1.0,5.864999771118164,1.2658923864364624,2.0,6.650022506713867,-1.6556768417358398,1.0","1.0,0.0",0.12593998518684346,"2.5053956508636475,1.1644437313079834,2.0,3.8579905033111572,-1.8546868562698364,1.0,5.664500713348389,1.261273741722107,2.0,6.447264194488525,-1.6609054803848267,1.0",0
"2.5053956508636475,1.1644437313079834,2.0,3.8579905033111572,-1.8546868562698364,1.0,5.664500713348389,1.261273741722107,2.0,6.447264194488525,-1.6609054803848267,1.0","1.0,0.0",0.1211413359707807,"2.3036653995513916,1.1645201444625854,2.0,3.656365156173706,-1.8545681238174438,1.0,5.462766170501709,1.2614545822143555,2.0,6.245630741119385,-1.6607011556625366,1.0",0
"2.3036653995513916,1.1645201444625854,2.0,3.656365156173706,-1.8545681238174438,1.0,5.462766170501709,1.2614545822143555,2.0,6.245630741119385,-1.6607011556625366,1.0","1.0,0.0",0.11663370571400034,"2.1017889976501465,1.1647204160690308,2.0,3.4547557830810547,-1.8542488813400269,1.0,5.260851860046387,1.261935830116272,2.0,6.043980121612549,-1.660151481628418,1.0",0
"2.1017889976501465,1.1647204160690308,2.0,3.4547557830810547,-1.8542488813400269,1.0,5.260851860046387,1.261935830116272,2.0,6.043980121612549,-1.660151481628418,1.0","1.0,0.0",0.11192228617329558,"1.9002817869186401,1.1646302938461304,2.0,3.2531204223632812,-1.8543964624404907,1.0,5.059378623962402,1.2617119550704956,2.0,5.842377662658691,-1.6604087352752686,1.0",0
"1.9002817869186401,1.1646302938461304,2.0,3.2531204223632812,-1.8543964624404907,1.0,5.059378623962402,1.2617119550704956,2.0,5.842377662658691,-1.6604087352752686,1.0","1.0,0.0",0.1086524434399676,"1.6985355615615845,1.1647201776504517,2.0,3.0514841079711914,-1.8542543649673462,1.0,4.857622146606445,1.2619264125823975,2.0,5.64072847366333,-1.6601645946502686,1.0",0
"1.6985355615615845,1.1647201776504517,2.0,3.0514841079711914,-1.8542543649673462,1.0,4.857622146606445,1.2619264125823975,2.0,5.64072847366333,-1.6601645946502686,1.0","1.0,0.0",0.10531668587671339,"1.496473789215088,1.1651173830032349,2.0,2.850114107131958,-1.8535243272781372,1.0,4.65549898147583,1.2630906105041504,2.0,5.439281463623047,-1.6588060855865479,1.0",0
"1.496473789215088,1.1651173830032349,2.0,2.850114107131958,-1.8535243272781372,1.0,4.65549898147583,1.2630906105041504,2.0,5.439281463623047,-1.6588060855865479,1.0","1.0,0.0",0.10166118261438761,"1.2948957681655884,1.1651275157928467,2.0,2.648622512817383,-1.8534982204437256,1.0,4.453964710235596,1.2631409168243408,2.0,5.237823009490967,-1.6587469577789307,1.0",0
